Show, Airdate, AppearanceID, GuestResource, WikipediaLink, LabelSource, Academic, Actor, Athlete, Business, Clergy, Comedian, Journalist, Musician, Policy, Politician, Writer
fallon, 2013-01-15, 3264, Emmy_Rossum, http://en.wikipedia.org/wiki/Emmy_Rossum, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-01-15, 3265, Grace_Coddington, http://en.wikipedia.org/wiki/Grace_Coddington, classifier, 0, 0, 0, 0.4, 0.44, 0, 1, 0, 0.25, 0, 0.07
tds, 2013-01-16, 430, Jessica_Chastain, http://en.wikipedia.org/wiki/Jessica_Chastain, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-01-16, 1995, Tom_Brokaw, http://en.wikipedia.org/wiki/Tom_Brokaw, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2013-01-16, 3267, Hoda_Kotb, http://en.wikipedia.org/wiki/Hoda_Kotb, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2013-01-16, 3266, Jeremy_Renner, http://en.wikipedia.org/wiki/Jeremy_Renner, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2013-01-17, 431, Lena_Dunham, http://en.wikipedia.org/wiki/Lena_Dunham, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
colbert, 2013-01-17, 1996, Akhil_Reed_Amar, http://en.wikipedia.org/wiki/Akhil_Reed_Amar, classifier, 1, 0, 0.02, 1, 1, 0, 0, 0, 0.89, 0.02, 0.91
fallon, 2013-01-17, 3268, Arnold_Schwarzenegger, http://en.wikipedia.org/wiki/Arnold_Schwarzenegger, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0
fallon, 2013-01-17, 3269, Maggie_Q, http://en.wikipedia.org/wiki/Maggie_Q, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-01-18, 3272, Alan_Zweibel, http://en.wikipedia.org/wiki/Alan_Zweibel, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-01-18, 3270, Jessica_Chastain, http://en.wikipedia.org/wiki/Jessica_Chastain, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-01-18, 3271, Josh_Gad, http://en.wikipedia.org/wiki/Josh_Gad, classifier, 0, 0.98, 0, 0, 0, 0.69, 0, 0.41, 0, 0, 0.01
tds, 2013-01-21, 432, Sonia_Sotomayor, http://en.wikipedia.org/wiki/Sonia_Sotomayor, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2013-01-21, 1997, Ta-Nehisi_Coates, http://en.wikipedia.org/wiki/Ta-Nehisi_Coates, classifier, 0.02, 0.16, 0.07, 0.01, 0, 0.18, 0.06, 0.17, 0.02, 0.18, 0.11
tds, 2013-01-22, 433, Jennifer_Lopez, http://en.wikipedia.org/wiki/Jennifer_Lopez, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-01-22, 1998, Kathryn_Bigelow, http://en.wikipedia.org/wiki/Kathryn_Bigelow, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-01-23, 434, Missy_Cummings, http://en.wikipedia.org/wiki/Missy_Cummings, classifier, 0.04, 0.12, 0.05, 0.02, 0, 0.14, 0.15, 0.12, 0.02, 0.15, 0.14
colbert, 2013-01-23, 1999, Sally_Field, http://en.wikipedia.org/wiki/Sally_Field, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-01-24, 584, Christopher_Walken, http://en.wikipedia.org/wiki/Christopher_Walken, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-01-24, 2000, Tavi_Gevinson, http://en.wikipedia.org/wiki/Tavi_Gevinson, classifier, 0, 0.68, 0, 0.01, 0, 0.75, 0.01, 0.58, 0.02, 0, 0.12
tds, 2013-01-28, 585, Bob_Costas, http://en.wikipedia.org/wiki/Bob_Costas, heuristics, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2013-01-28, 2001, Michael_Shellenberger, http://en.wikipedia.org/wiki/Michael_Shellenberger, classifier, 0.01, 0.05, 0, 0, 0, 0.4, 0, 0.11, 0, 0.02, 0.36
fallon, 2013-01-28, 3273, Brian_Williams, http://en.wikipedia.org/wiki/Brian_Williams, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2013-01-28, 3274, Max_Greenfield, http://en.wikipedia.org/wiki/Max_Greenfield, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-01-29, 586, Melissa_McCarthy, http://en.wikipedia.org/wiki/Melissa_McCarthy, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
colbert, 2013-01-29, 2002, George_Saunders, http://en.wikipedia.org/wiki/George_Saunders, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
fallon, 2013-01-29, 3276, Billy_Gardell, http://en.wikipedia.org/wiki/Billy_Gardell, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-01-29, 3275, Lucy_Liu, http://en.wikipedia.org/wiki/Lucy_Liu, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-01-30, 587, Al_Gore, http://en.wikipedia.org/wiki/Al_Gore, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2013-01-30, 2003, Bill_Gates, http://en.wikipedia.org/wiki/Bill_Gates, heuristics, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-01-30, 3378, Joshua_Topolsky, http://en.wikipedia.org/wiki/Joshua_Topolsky, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2013-01-30, 3376, Jude_Law, http://en.wikipedia.org/wiki/Jude_Law, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-01-30, 3377, Mike_Tyson, http://en.wikipedia.org/wiki/Mike_Tyson, classifier, 0.9, 0.87, 1, 1, 1, 0, 0, 0.59, 1, 1, 0.01
tds, 2013-01-31, 588, Jason_Bateman, http://en.wikipedia.org/wiki/Jason_Bateman, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-01-31, 3379, Channing_Tatum, http://en.wikipedia.org/wiki/Channing_Tatum, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-01-31, 3380, Megan_Hilty, http://en.wikipedia.org/wiki/Megan_Hilty, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-01-31, 3381, Tim_Ferriss, http://en.wikipedia.org/wiki/Tim_Ferriss, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
fallon, 2013-02-01, 3382, Jason_Bateman, http://en.wikipedia.org/wiki/Jason_Bateman, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-02-01, 3383, Zosia_Mamet, http://en.wikipedia.org/wiki/Zosia_Mamet, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-02-04, 589, Michelle_Rhee, http://en.wikipedia.org/wiki/Michelle_Rhee, classifier, 0, 0, 0, 1, 0.99, 0, 0, 0, 0.99, 1, 0
colbert, 2013-02-04, 2138, Sonia_Sotomayor, http://en.wikipedia.org/wiki/Sonia_Sotomayor, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
fallon, 2013-02-04, 3385, Katherine_McPhee, http://en.wikipedia.org/wiki/Katherine_McPhee, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-02-04, 3384, Russell_Brand, http://en.wikipedia.org/wiki/Russell_Brand, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2013-02-05, 590, Raymond_Kelly, http://en.wikipedia.org/wiki/Raymond_Kelly, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2013-02-05, 2139, Julie_Andrews, http://en.wikipedia.org/wiki/Julie_Andrews, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1
fallon, 2013-02-05, 3386, Justin_Bieber, http://en.wikipedia.org/wiki/Justin_Bieber, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-02-05, 3387, Naomi_Campbell, http://en.wikipedia.org/wiki/Naomi_Campbell, classifier, 0.03, 0.98, 0.05, 0.17, 1, 0, 0, 0.2, 0.25, 0, 0.48
tds, 2013-02-06, 591, Ed_Whitacre, http://en.wikipedia.org/wiki/Ed_Whitacre, heuristics, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-02-06, 2140, Lawrence_Wright, http://en.wikipedia.org/wiki/Lawrence_Wright, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
fallon, 2013-02-06, 3389, Tavi_Gevinson, http://en.wikipedia.org/wiki/Tavi_Gevinson, classifier, 0, 0.68, 0, 0.01, 0, 0.75, 0.01, 0.58, 0.02, 0, 0.12
fallon, 2013-02-06, 3390, Tommy_Mottola, http://en.wikipedia.org/wiki/Tommy_Mottola, classifier, 0.01, 0.36, 0.01, 0.04, 0, 0.2, 0.05, 0.09, 0.02, 0.06, 0.08
fallon, 2013-02-06, 3388, Whoopi_Goldberg, http://en.wikipedia.org/wiki/Whoopi_Goldberg, heuristics, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1
tds, 2013-02-07, 592, Neil_Barofsky, http://en.wikipedia.org/wiki/Neil_Barofsky, classifier, 0.04, 0.12, 0.06, 0.02, 0, 0.14, 0.14, 0.12, 0.02, 0.15, 0.14
colbert, 2013-02-07, 2141, Benh_Zeitlin, http://en.wikipedia.org/wiki/Benh_Zeitlin, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-02-07, 3392, Al_Roker, http://en.wikipedia.org/wiki/Al_Roker, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2013-02-07, 3391, Joel_McHale, http://en.wikipedia.org/wiki/Joel_McHale, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-02-08, 3393, Jason_Schwartzman, http://en.wikipedia.org/wiki/Jason_Schwartzman, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-02-08, 3394, Keri_Russell, http://en.wikipedia.org/wiki/Keri_Russell, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-02-11, 593, George_Stephanopoulos, http://en.wikipedia.org/wiki/George_Stephanopoulos, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
colbert, 2013-02-11, 2142, Garry_Wills, http://en.wikipedia.org/wiki/Garry_Wills, heuristics, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2013-02-11, 3396, Carmelo_Anthony, http://en.wikipedia.org/wiki/Carmelo_Anthony, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-02-11, 3395, John_Goodman, http://en.wikipedia.org/wiki/John_Goodman, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-02-12, 594, Mike_Piazza, http://en.wikipedia.org/wiki/Mike_Piazza, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-02-12, 2143, Roger_Hodge, http://en.wikipedia.org/wiki/Roger_Hodge, classifier, 0.03, 0.07, 0.05, 0.01, 0, 0.16, 0.1, 0.17, 0.02, 0.17, 0.17
fallon, 2013-02-12, 3398, Craig_Robinson_(actor), http://en.wikipedia.org/wiki/Craig_Robinson_(actor), heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-02-12, 3397, Josh_Duhamel, http://en.wikipedia.org/wiki/Josh_Duhamel, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-02-13, 595, Fawzia_Koofi, http://en.wikipedia.org/wiki/Fawzia_Koofi, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2013-02-13, 2144, Dave_Grohl, http://en.wikipedia.org/wiki/Dave_Grohl, classifier, 0, 0.73, 0, 0, 1, 0, 0, 1, 0, 0, 0
fallon, 2013-02-13, 3400, Natalie_Morales, http://en.wikipedia.org/wiki/Natalie_Morales, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2013-02-13, 3399, Steve_Harvey, http://en.wikipedia.org/wiki/Steve_Harvey, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2013-02-14, 596, Susan_Rice, http://en.wikipedia.org/wiki/Susan_Rice, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
colbert, 2013-02-14, 2145, Gavin_Newsom, http://en.wikipedia.org/wiki/Gavin_Newsom, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
fallon, 2013-02-14, 3401, Bruce_Willis, http://en.wikipedia.org/wiki/Bruce_Willis, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-02-14, 3402, Molly_Shannon, http://en.wikipedia.org/wiki/Molly_Shannon, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-02-15, 3403, Joan_Rivers, http://en.wikipedia.org/wiki/Joan_Rivers, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-02-15, 3404, Josh_Charles, http://en.wikipedia.org/wiki/Josh_Charles, classifier, 0, 0.98, 0, 0.01, 0, 0.64, 0.01, 0.08, 0, 0, 0
fallon, 2013-02-18, 3406, Alison_Brie, http://en.wikipedia.org/wiki/Alison_Brie, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-02-18, 3405, Artie_Lange, http://en.wikipedia.org/wiki/Artie_Lange, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2013-02-19, 597, Alison_Brie, http://en.wikipedia.org/wiki/Alison_Brie, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-02-19, 2146, Emily_Bazelon, http://en.wikipedia.org/wiki/Emily_Bazelon, classifier, 0, 0.06, 0, 0.05, 0, 0, 0.97, 0, 0.2, 0, 0.22
fallon, 2013-02-19, 3408, Cecily_Strong, http://en.wikipedia.org/wiki/Cecily_Strong, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-02-19, 3407, David_Spade, http://en.wikipedia.org/wiki/David_Spade, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
colbert, 2013-02-20, 2147, David_Goldhill, http://en.wikipedia.org/wiki/David_Goldhill, classifier, 0.04, 0.12, 0.05, 0.02, 0, 0.14, 0.15, 0.12, 0.02, 0.15, 0.14
fallon, 2013-02-20, 3508, Don_Cheadle, http://en.wikipedia.org/wiki/Don_Cheadle, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
fallon, 2013-02-20, 3509, John_Oliver_(entertainer), http://en.wikipedia.org/wiki/John_Oliver_(entertainer), heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
tds, 2013-02-21, 754, Steven_Brill_(journalist), http://en.wikipedia.org/wiki/Steven_Brill_(journalist), classifier, 0.03, 0.12, 0.02, 0.1, 0.01, 0.03, 0.01, 0.82, 0.01, 0.08, 0.06
colbert, 2013-02-21, 2148, Lil_Buck, http://en.wikipedia.org/wiki/Lil_Buck, classifier, 0, 0.69, 0, 0.08, 0, 0.07, 0, 0.91, 0.02, 0.01, 0.1
fallon, 2013-02-21, 3511, Anthony_Anderson, http://en.wikipedia.org/wiki/Anthony_Anderson, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-02-21, 3510, Stephen_Colbert, http://en.wikipedia.org/wiki/Stephen_Colbert, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
fallon, 2013-02-22, 3512, Michelle_Obama, http://en.wikipedia.org/wiki/Michelle_Obama, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
fallon, 2013-02-22, 3513, Scarlett_Johansson, http://en.wikipedia.org/wiki/Scarlett_Johansson, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-02-25, 755, Donnie_Wahlberg, http://en.wikipedia.org/wiki/Donnie_Wahlberg, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-02-25, 2149, Simon_Garfield, http://en.wikipedia.org/wiki/Simon_Garfield, classifier, 0.04, 0.12, 0.06, 0.02, 0, 0.14, 0.14, 0.12, 0.02, 0.15, 0.14
fallon, 2013-02-25, 3514, Alan_Cumming, http://en.wikipedia.org/wiki/Alan_Cumming, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-02-25, 3516, Kate_Upton, http://en.wikipedia.org/wiki/Kate_Upton, classifier, 0.02, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0.02
fallon, 2013-02-25, 3515, Michael_Phelps, http://en.wikipedia.org/wiki/Michael_Phelps, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-02-26, 2150, Michio_Kaku, http://en.wikipedia.org/wiki/Michio_Kaku, heuristics, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-02-26, 3517, Donald_Trump, http://en.wikipedia.org/wiki/Donald_Trump, heuristics, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-02-26, 3519, Jon_Glaser, http://en.wikipedia.org/wiki/Jon_Glaser, heuristics, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-02-26, 3518, Rebecca_Hall, http://en.wikipedia.org/wiki/Rebecca_Hall, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-02-27, 756, R._J._Cutler, http://en.wikipedia.org/wiki/R._J._Cutler, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-02-27, 2151, Paola_Antonelli, http://en.wikipedia.org/wiki/Paola_Antonelli, classifier, 0.02, 0.18, 0.07, 0.02, 0, 0.19, 0.04, 0.19, 0.02, 0.19, 0.1
fallon, 2013-02-27, 3520, Christian_Slater, http://en.wikipedia.org/wiki/Christian_Slater, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-02-27, 3521, Mia_Wasikowska, http://en.wikipedia.org/wiki/Mia_Wasikowska, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-02-28, 757, Rachel_Maddow, http://en.wikipedia.org/wiki/Rachel_Maddow, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
colbert, 2013-02-28, 2152, Jon_Favreau_(speechwriter), http://en.wikipedia.org/wiki/Jon_Favreau_(speechwriter), classifier, 0, 0, 0, 0.95, 0, 0, 0, 0, 0.08, 1, 0
fallon, 2013-02-28, 3523, Bill_Nighy, http://en.wikipedia.org/wiki/Bill_Nighy, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-02-28, 3522, Tina_Fey, http://en.wikipedia.org/wiki/Tina_Fey, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
fallon, 2013-03-01, 3525, Billy_Eichner, http://en.wikipedia.org/wiki/Billy_Eichner, classifier, 0, 0, 0, 0, 0, 0.4, 0.01, 0.03, 0.08, 0, 0.75
fallon, 2013-03-01, 3524, Mariah_Carey, http://en.wikipedia.org/wiki/Mariah_Carey, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2013-03-04, 758, Paul_Rudd, http://en.wikipedia.org/wiki/Paul_Rudd, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-03-04, 2153, Kirk_Bloodsworth, http://en.wikipedia.org/wiki/Kirk_Bloodsworth, classifier, 0.04, 0.12, 0.06, 0.02, 0, 0.14, 0.14, 0.12, 0.02, 0.15, 0.14
tds, 2013-03-05, 759, Sandra_Day_O%27Connor, http://en.wikipedia.org/wiki/Sandra_Day_O%27Connor, classifier, 0.05, 0.14, 0.06, 0.02, 0, 0.14, 0.14, 0.13, 0.03, 0.14, 0.14
colbert, 2013-03-05, 2282, James_Franco, http://en.wikipedia.org/wiki/James_Franco, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
tds, 2013-03-06, 760, Neil_deGrasse_Tyson, http://en.wikipedia.org/wiki/Neil_deGrasse_Tyson, heuristics, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-03-06, 2283, Brendan_O%27Connell_(artist), http://en.wikipedia.org/wiki/Brendan_O%27Connell_(artist), classifier, 0.08, 0.36, 0.01, 0.99, 1, 0.09, 0.01, 1, 0.96, 0.75, 0.02
tds, 2013-03-07, 761, Tom_Coughlin, http://en.wikipedia.org/wiki/Tom_Coughlin, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
colbert, 2013-03-07, 2284, John_Sexton, http://en.wikipedia.org/wiki/John_Sexton, heuristics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
fallon, 2013-03-11, 3528, Dee_Snider, http://en.wikipedia.org/wiki/Dee_Snider, heuristics, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-03-11, 3526, Justin_Timberlake, http://en.wikipedia.org/wiki/Justin_Timberlake, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-03-11, 3527, Timothy_Olyphant, http://en.wikipedia.org/wiki/Timothy_Olyphant, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-03-12, 3530, Allison_Williams_(actress), http://en.wikipedia.org/wiki/Allison_Williams_(actress), heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-03-12, 3529, Charles_Barkley, http://en.wikipedia.org/wiki/Charles_Barkley, heuristics, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-03-12, 3531, Clive_Davis, http://en.wikipedia.org/wiki/Clive_Davis, classifier, 0, 0.05, 0, 0.3, 0, 0.09, 0, 0.01, 0.01, 0.01, 0
fallon, 2013-03-13, 3533, Abigail_Breslin, http://en.wikipedia.org/wiki/Abigail_Breslin, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-03-13, 3532, Steve_Carell, http://en.wikipedia.org/wiki/Steve_Carell, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
fallon, 2013-03-14, 3535, Freddie_Highmore, http://en.wikipedia.org/wiki/Freddie_Highmore, classifier, 0, 0.99, 0, 0.01, 0, 0.71, 0, 0.27, 0, 0, 0
fallon, 2013-03-14, 3534, Katie_Couric, http://en.wikipedia.org/wiki/Katie_Couric, heuristics, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fallon, 2013-03-15, 3537, Hayden_Panettiere, http://en.wikipedia.org/wiki/Hayden_Panettiere, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-03-15, 3536, Justin_Timberlake, http://en.wikipedia.org/wiki/Justin_Timberlake, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-03-18, 3540, La_Toya_Jackson, http://en.wikipedia.org/wiki/La_Toya_Jackson, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-03-18, 3539, Mike_Birbiglia, http://en.wikipedia.org/wiki/Mike_Birbiglia, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
fallon, 2013-03-18, 3538, Nicolas_Cage, http://en.wikipedia.org/wiki/Nicolas_Cage, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-03-19, 3542, David_Steinberg, http://en.wikipedia.org/wiki/David_Steinberg, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
fallon, 2013-03-19, 3541, Selena_Gomez, http://en.wikipedia.org/wiki/Selena_Gomez, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
fallon, 2013-03-20, 3643, Judd_Apatow, http://en.wikipedia.org/wiki/Judd_Apatow, heuristics, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1
fallon, 2013-03-20, 3644, Marcus_Samuelsson, http://en.wikipedia.org/wiki/Marcus_Samuelsson, classifier, 0.02, 0.18, 0.01, 0.23, 0, 0.21, 0.05, 0.23, 0.43, 0.05, 0.85
fallon, 2013-03-20, 3642, Rudy_Giuliani, http://en.wikipedia.org/wiki/Rudy_Giuliani, heuristics, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
fallon, 2013-03-21, 3645, Drew_Barrymore, http://en.wikipedia.org/wiki/Drew_Barrymore, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-03-21, 3646, Thandie_Newton, http://en.wikipedia.org/wiki/Thandie_Newton, classifier, 0, 0.99, 0, 0.02, 0, 0.68, 0, 0.79, 0, 0, 0.01
fallon, 2013-03-22, 3648, Elizabeth_Mitchell, http://en.wikipedia.org/wiki/Elizabeth_Mitchell, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-03-22, 3649, Gary_Dell%27Abate, http://en.wikipedia.org/wiki/Gary_Dell%27Abate, classifier, 0.08, 0.01, 0.94, 0.8, 0.9, 0.03, 0, 0.01, 0.21, 0.99, 0.05
fallon, 2013-03-22, 3647, Kevin_Bacon, http://en.wikipedia.org/wiki/Kevin_Bacon, heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2013-03-25, 762, Peter_Dinklage, http://en.wikipedia.org/wiki/Peter_Dinklage, classifier, 0, 0.96, 0, 0, 0, 0.02, 0, 0.94, 0, 0, 0.01
colbert, 2013-03-25, 2285, Junot_Diaz, http://en.wikipedia.org/wiki/Junot_Diaz, classifier, 0.01, 0.01, 0, 0, 0, 0.98, 0, 0, 0, 0, 0.96
fallon, 2013-03-25, 3652, Claudia_Jordan, http://en.wikipedia.org/wiki/Claudia_Jordan, classifier, 0, 0, 1, 0.67, 0.25, 0.01, 0, 0, 0.03, 0.87, 0.02
fallon, 2013-03-25, 3651, Kate_Mara, http://en.wikipedia.org/wiki/Kate_Mara, heuristics, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
fallon, 2013-03-25, 3650, Usher_(entertainer), http://en.wikipedia.org/wiki/Usher_(entertainer), heuristics, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
tds, 2013-03-26, 763, Michael_Moss, http://en.wikipedia.org/wiki/Michael_Moss, classifier, 0.05, 0.14, 0.06, 0.02, 0, 0.14, 0.14, 0.13, 0.03, 0.14, 0.14
